|winter|large|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|0.00000|2.40000|0.00000|17.80000|3.60000|
|autumn|large|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.10000|0.00000|1.40000|0.00000|6.60000|42.10000|5.20000|
|spring|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|6.00000|2.90000|0.00000|0.00000|0.00000|2.90000|
|autumn|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.40000|14.70000|2.50000|0.00000|0.00000|0.00000|2.00000|
|winter|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|12.50000|2.10000|0.00000|1.20000|6.40000|4.50000|1.70000|
|autumn|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|0.00000|0.00000|8.60000|52.50000|0.00000|
|winter|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.50000|13.20000|0.00000|2.00000|7.40000|17.20000|0.00000|
|summer|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.70000|12.00000|4.90000|2.70000|0.00000|5.90000|1.70000|
|winter|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.40000|4.60000|10.80000|2.20000|5.50000|42.40000|0.00000|
|spring|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|3.80000|16.00000|4.00000|0.00000|0.00000|3.30000|
|spring|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|1.20000|0.00000|0.00000|11.30000|11.50000|0.00000|
|winter|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|21.10000|3.70000|0.00000|0.00000|0.00000|1.90000|
|autumn|large|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|39.70000|0.00000|12.90000|0.00000|0.00000|0.00000|0.00000|
|spring|large|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|37.30000|9.70000|13.60000|0.00000|2.20000|0.00000|1.20000|
|summer|large|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|52.40000|7.50000|9.40000|0.00000|1.40000|1.90000|0.00000|
|spring|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|48.30000|2.00000|0.00000|0.00000|0.00000|0.00000|0.00000|
|summer|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|50.40000|3.80000|0.00000|0.00000|0.00000|0.00000|0.00000|
|winter|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|56.80000|5.00000|0.00000|0.00000|0.00000|0.00000|0.00000|
|summer|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|17.30000|6.70000|19.70000|0.00000|0.00000|0.00000|0.00000|
|winter|large|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|16.80000|19.60000|4.00000|0.00000|0.00000|0.00000|0.00000|
|summer|large|high|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|18.10000|1.70000|2.00000|0.00000|1.70000|5.90000|0.00000|
|winter|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.10000|3.90000|2.10000|0.00000|3.90000|4.60000|2.30000|
|winter|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|4.70000|0.00000|0.00000|2.60000|2.60000|0.00000|
|summer|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|12.00000|1.70000|0.00000|2.70000|0.00000|0.00000|
|autumn|large|low|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|1.70000|7.00000|1.20000|0.00000|4.80000|3.10000|0.00000|
|spring|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|0.00000|10.20000|1.70000|1.20000|0.00000|5.50000|
|autumn|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|7.60000|0.00000|1.20000|0.00000|15.90000|31.80000|5.90000|
|winter|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.90000|4.60000|1.00000|0.00000|6.60000|16.60000|0.00000|
|spring|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.20000|12.70000|8.80000|0.00000|0.00000|0.00000|1.20000|
|autumn|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|3.80000|22.00000|2.90000|0.00000|3.10000|5.50000|0.00000|
|summer|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|18.90000|13.20000|5.00000|0.00000|6.10000|0.00000|0.00000|
|autumn|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|12.70000|21.70000|5.60000|0.00000|1.00000|0.00000|0.00000|
|spring|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|18.00000|7.00000|1.70000|0.00000|4.80000|10.30000|1.00000|
|autumn|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|15.90000|2.40000|1.00000|0.00000|0.00000|0.00000|
|winter|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|0.00000|12.50000|3.70000|1.00000|0.00000|0.00000|4.90000|
|summer|large|medium|8.00000|9.80000|60.80000|6.23800|578.00000|105.00000|170.00000|50.00000|2.40000|10.50000|9.00000|7.80000|0.00000|0.00000|5.80000|
